"323","Отделение №124/153","","+375 16 559-70-45","Оздамичи","д. Оздамичи, пер. Колхозный, 8","27.48075","52.01915"
"324","Отделение №124/154","","+375 16 559-62-37","Лядец","агрогородок Лядец, ул. Пионерская, 3","27.083956","52.06268"
"325","Отделение №124/155","","+375 16 553-82-60","Рубель","агрогородок Рубель, ул. Комсомольская, 3","27.067552","51.972415"
"326","Отделение №124/156","","+375 16 555-62-90","Ольшаны","агрогородок Ольшаны, ул. Школьная, 1б","27.348411","52.076612"
"327","Отделение №124/157","","+375 16 559-55-81","Хоромск","д. Хоромск, ул. Полевая, 5","27.105333","52.026533"
"328","Отделение №124/158","","+375 16 555-18-71","Большое Малешево","агрогородок Большое Малешево, ул. Центральная, 2","27.507017","52.069267"
"329","Отделение №124/159","","+375 16 559-02-86","Велемичи","агрогородок Велемичи, ул. Октябрьская, 7","27.229267","52.019833"
"330","Отделение №124/160","","+375 16 559-32-18","Ремель","агрогородок Ремель, ул. Василя Уроднича, 14","27.34","52.041283"
"331","Отделение №124/161","","+375 16 557-72-16","Большие Орлы","д. Большие Орлы, ул. Советская, 22а","27.054867","52.054683"
"335","Отделение №124/165","","+375 16 557-32-28","Ольманы","д. Ольманы, ул. Советская, 27а","27.059333","51.8068"
"336","Отделение №124/167","","+375 16 554-63-21","Нижний Теребежов","д. Нижний Теребежов","26.702175","51.825703"
"338","Обменный пункт №124/138","","+375 16 552-03-78","Столин","г. Столин, ул. Брестская, 24","26.840267","51.889867"
"340","Отделение №100/186","Центр розничного бизнеса","+375 16 221-70-46","Брест","г. Брест, бул. Космонавтов, 94-61","23.7016","52.091167"
"341","Отделение №100/158","","+375 16 293-58-66","Брест","г. Брест, ул. Жукова, 16","23.7299","52.0597"
"342","Отделение №100/159","","+375 16 221-54-24","Брест","г. Брест, бул. Космонавтов, 18-92","23.6936","52.1005"
"343","Отделение №100/160","","+375 16 259-13-42","Брест","г. Брест, ул. Сябровская, 91/3","23.727367","52.06575"
"345","Отделение №100/161","торговый центр Микс","+375 16 248-60-42","Брест","г. Брест, ул. 28 июля, 37а","23.741127","52.07832"
"346","Отделение №100/162","","+375 16 248-61-03","Брест","г. Брест, ул. Суворова, 63-77","23.753728","52.070469"
"347","Отделение №100/163","","+375 16 258-92-19","Брест","г. Брест, пр. Машерова, 57-111","23.708317","52.0884"
"348","Отделение №100/164","","+375 16 221-54-28","Брест","г. Брест, ул. Советская, 58-50","23.69525","52.091367"
"350","Отделение №100/166","","+375 16 253-21-98","Брест","г. Брест, ул. Кирова, 48-151","23.69965","52.096767"
"351","Отделение №100/167","","+375 16 246-10-51","Брест","г. Брест, ул. Пионерская, 44-98","23.724667","52.10105"
"352","Отделение №100/168","","+375 16 246-08-84","Брест","г. Брест, ул. Скрипникова, 117","23.722267","52.108317"
"353","Отделение №100/169","","+375 16 259-39-23","Брест","г. Брест, ул. Дубровская","23.6538","52.130017"
"354","Отделение №100/170","","+375 16 247-66-48","Брест","г. Брест, ул. Гаврилова, 21","23.77625","52.104317"
"356","Отделение №100/171","","+375 16 249-15-29","Брест","г. Брест, ул. Стафеева, 1-99","23.7869","52.102633"
"358","Отделение №100/172","Находится в здании администрации авторынка.","+375 16 225-34-98","Брест","г. Брест, ул. Московская, 364","23.789417","52.107667"
"359","Отделение №100/173","","+375 16 224-33-46","Брест","г. Брест, ул. Смирнова, 21","23.649948","52.099511"
"362","Отделение №100/176","","+375 16 248-62-33","Брест","г. Брест, ул. Суворова, 108","23.759688","52.072389"
"363","Отделение №100/177","","+375 16 248-50-84","Брест","г. Брест, ул. Луцкая, 10","23.74475","52.0786"
"366","Отделение №100/180","Брестский рынок","+375 16 221-53-34","Брест","г. Брест, ул. Карбышева, 25","23.6925","52.097217"
"370","Отделение №100/182","","+375 16 257-79-40","Брест","г. Брест, ул. Ленина, 18-50","23.684148","52.095057"
"372","Отделение №100/184","Гостиница 'Интурист'","+375 16 220-44-50","Брест","г. Брест, пр. Машерова, 15","23.692013","52.085359"
"378","Отделение №802/12","","+375 16 348-33-48","Лесная","агрогородок Лесная, ул. Юбилейная, 2","25.765346","52.99026"
"379","Отделение №802/13","","+375 16 343-88-87","Полонка","д. Полонка, пер. Фабричный, 1","25.7232","53.142333"
"380","Отделение №802/17","","+375 16 365-60-07","Жемчужный","агрогородок Жемчужный, ул. Центральная, 3","25.879283","53.137933"
"382","Отделение №802/20","","+375 16 344-56-52","Миловиды","агрогородок Миловиды, ул. О. Кошевого, 9","25.854486","52.892935"
"383","Отделение №802/21","","+375 16 343-26-22","Подгорная","агрогородок Подгорная, 176 а","25.597283","52.9874"
"387","Отделение №802/31","","+375 16 347-78-86","Барановичи","г. Барановичи, ул. Кирова, 73/2-2","26.040453","53.144958"
"388","Отделение №802/32","","+375 16 344-66-93","Городище","г.п. Городище, ул. Едунова, 6","26.005541","53.328117"
"389","Отделение №802/33","","+375 16 343-53-40","Столовичи","агрогородок Столовичи, ул. Поленичицкая, 1","26.037654","53.213914"
"390","Отделение №802/34","","+375 16 344-53-98","Молчадь","д. Молчадь, ул. Кирова, 79","25.700033","53.311333"
"391","Отделение №802/35","","+375 16 346-11-74","Вольно","агрогородок Вольно, ул. Советская, 35","26.223333","53.298367"
"392","Отделение №802/36","","+375 16 360-78-29","Крошин","агрогородок Крошин, ул. Ленина, 8","26.154429","53.198733"
"393","Отделение №802/37","","+375 16 348-90-25","Полонечка","д. Полонечка, ул. Центральная, 83 А","26.26265","53.351933"
"397","Отделение №802/51","","+375 16 363-22-94","Барановичи","г. Барановичи, пр. Советский, 11-59","25.998941","53.153217"
"399","Отделение №802/55","","+375 16 346-05-24","Петковичи","д. Петковичи, ул. Чернышева, 13","26.361517","53.309017"
"400","Отделение №802/58","","+375 16 367-68-06","Барановичи","г. Барановичи, ул. Брестская, 281-2","25.967507","53.112467"
"401","Отделение №802/59","","+375 16 344-38-79","Арабовщина","агрогородок Арабовщина, ул. Могучего, 12","26.04515","53.262483"
